Level	Rule Name	Subject	Property	Value
WARN	missing_obsolete_label	elongated cell during cellular response to ionizing radiation [FYPO:0003488]	label [rdfs:label]	elongated cell during cellular response to ionizing radiation	
WARN	missing_obsolete_label	normal protein threonine phosphorylation during cellular response to heat [FYPO:0003623]	label [rdfs:label]	normal protein threonine phosphorylation during cellular response to heat	
WARN	missing_obsolete_label	decreased protein threonine phosphorylation during cellular response to heat [FYPO:0003624]	label [rdfs:label]	decreased protein threonine phosphorylation during cellular response to heat	
WARN	missing_obsolete_label	normal protein serine phosphorylation during vegetative growth [FYPO:0003645]	label [rdfs:label]	normal protein serine phosphorylation during vegetative growth	
WARN	missing_obsolete_label	inviable after spore germination, single or double cell division, arrest with anucleate cell [FYPO:0003761]	label [rdfs:label]	inviable after spore germination, single or double cell division, arrest with anucleate cell	
WARN	missing_obsolete_label	increased protein tyrosine phosphorylation during cellular response to heat [FYPO:0003951]	label [rdfs:label]	increased protein tyrosine phosphorylation during cellular response to heat	
WARN	missing_obsolete_label	increased protein tyrosine phosphorylation during mitotic G1 phase [FYPO:0004155]	label [rdfs:label]	increased protein tyrosine phosphorylation during mitotic G1 phase	
WARN	missing_obsolete_label	decreased protein tyrosine phosphorylation during cellular response to hydroxyurea [FYPO:0004258]	label [rdfs:label]	decreased protein tyrosine phosphorylation during cellular response to hydroxyurea	
WARN	missing_obsolete_label	increased protein serine phosphorylation [FYPO:0004420]	label [rdfs:label]	increased protein serine phosphorylation	
WARN	missing_obsolete_label	increased protein serine phosphorylation during nitrogen starvation [FYPO:0004421]	label [rdfs:label]	increased protein serine phosphorylation during nitrogen starvation	
WARN	missing_obsolete_label	increased protein threonine phosphorylation [FYPO:0004424]	label [rdfs:label]	increased protein threonine phosphorylation	
WARN	missing_obsolete_label	abolished protein threonine phosphorylation [FYPO:0004425]	label [rdfs:label]	abolished protein threonine phosphorylation	
WARN	missing_obsolete_label	viable elongated aseptate vegetative cell [FYPO:0004514]	label [rdfs:label]	viable elongated aseptate vegetative cell	
WARN	missing_obsolete_label	normal protein tyrosine phosphorylation during vegetative growth [FYPO:0004661]	label [rdfs:label]	normal protein tyrosine phosphorylation during vegetative growth	
WARN	missing_obsolete_label	increased duration of protein tyrosine phosphorylation during cellular response to salt stress [FYPO:0004664]	label [rdfs:label]	increased duration of protein tyrosine phosphorylation during cellular response to salt stress	
WARN	missing_obsolete_label	increased protein serine phosphorylation during glucose starvation [FYPO:0004788]	label [rdfs:label]	increased protein serine phosphorylation during glucose starvation	
WARN	missing_obsolete_label	decreased protein phosphorylation at Ser/Thr-Pro site during vegetative growth [FYPO:0004794]	label [rdfs:label]	decreased protein phosphorylation at Ser/Thr-Pro site during vegetative growth	
WARN	missing_obsolete_label	normal protein serine phosphorylation [FYPO:0005006]	label [rdfs:label]	normal protein serine phosphorylation	
WARN	missing_obsolete_label	normal protein serine phosphorylation at RxxS site during vegetative growth [FYPO:0005007]	label [rdfs:label]	normal protein serine phosphorylation at RxxS site during vegetative growth	
WARN	missing_obsolete_label	abolished protein serine phosphorylation at RxxS site during vegetative growth [FYPO:0005008]	label [rdfs:label]	abolished protein serine phosphorylation at RxxS site during vegetative growth	
WARN	missing_obsolete_label	decreased protein serine phosphorylation at RxxS site during vegetative growth [FYPO:0005009]	label [rdfs:label]	decreased protein serine phosphorylation at RxxS site during vegetative growth	
WARN	missing_obsolete_label	increased protein serine phosphorylation at RxxS site during nitrogen starvation [FYPO:0005010]	label [rdfs:label]	increased protein serine phosphorylation at RxxS site during nitrogen starvation	
